,ts,value
883,2022-06-12 20:09:04,56
884,2022-06-12 20:14:04,56
885,2022-06-12 20:19:04,56
886,2022-06-12 20:24:04,56
887,2022-06-12 20:29:04,56
888,2022-06-12 20:34:04,56
889,2022-06-12 20:39:04,56
890,2022-06-12 20:44:04,56
891,2022-06-12 20:49:04,56
892,2022-06-12 20:54:04,56
893,2022-06-12 20:59:04,56
1026,2022-06-12 21:00:00,55
894,2022-06-12 21:04:04,56
895,2022-06-12 21:09:04,56
896,2022-06-12 21:14:04,56
897,2022-06-12 21:19:04,56
898,2022-06-12 21:24:04,55
899,2022-06-12 21:29:04,56
900,2022-06-12 21:34:04,56
901,2022-06-12 21:39:04,55
902,2022-06-12 21:44:04,55
903,2022-06-12 21:49:04,56
904,2022-06-12 21:54:04,55
905,2022-06-12 21:59:04,56
1027,2022-06-12 22:00:00,55
906,2022-06-12 22:04:04,55
907,2022-06-12 22:09:04,55
908,2022-06-12 22:14:04,55
909,2022-06-12 22:19:04,56
910,2022-06-12 22:24:04,56
911,2022-06-12 22:29:04,55
912,2022-06-12 22:34:04,56
913,2022-06-12 22:39:04,55
914,2022-06-12 22:44:04,56
915,2022-06-12 22:49:04,56
916,2022-06-12 22:54:04,55
917,2022-06-12 22:59:04,56
1028,2022-06-12 23:00:00,55
918,2022-06-12 23:04:04,56
919,2022-06-12 23:09:04,55
920,2022-06-12 23:14:04,55
921,2022-06-12 23:19:04,55
922,2022-06-12 23:24:04,55
923,2022-06-12 23:29:04,55
924,2022-06-12 23:34:04,55
925,2022-06-12 23:39:05,55
926,2022-06-12 23:44:04,55
927,2022-06-12 23:49:04,55
928,2022-06-12 23:54:04,55
929,2022-06-12 23:59:05,55
1029,2022-06-13 00:00:00,54
930,2022-06-13 00:04:04,55
931,2022-06-13 00:09:04,55
932,2022-06-13 00:14:04,55
933,2022-06-13 00:19:04,55
934,2022-06-13 00:24:04,55
935,2022-06-13 00:29:04,55
936,2022-06-13 00:34:04,55
937,2022-06-13 00:39:04,55
938,2022-06-13 00:44:04,55
939,2022-06-13 00:49:04,54
940,2022-06-13 00:54:04,55
941,2022-06-13 00:59:04,54
1030,2022-06-13 01:00:00,54
942,2022-06-13 01:04:04,54
943,2022-06-13 01:09:04,54
944,2022-06-13 01:14:04,55
945,2022-06-13 01:19:04,55
946,2022-06-13 01:24:04,55
947,2022-06-13 01:29:04,54
948,2022-06-13 01:34:04,54
949,2022-06-13 01:39:04,54
950,2022-06-13 01:44:04,54
951,2022-06-13 01:49:04,54
952,2022-06-13 01:54:04,54
953,2022-06-13 01:59:04,55
1031,2022-06-13 02:00:00,54
954,2022-06-13 02:04:04,54
955,2022-06-13 02:09:04,54
956,2022-06-13 02:14:04,54
957,2022-06-13 02:19:04,54
958,2022-06-13 02:24:04,55
959,2022-06-13 02:29:04,54
960,2022-06-13 02:34:04,54
961,2022-06-13 02:39:04,54
962,2022-06-13 02:44:04,54
963,2022-06-13 02:49:04,54
964,2022-06-13 02:54:04,54
965,2022-06-13 02:59:04,55
1032,2022-06-13 03:00:00,54
966,2022-06-13 03:04:04,55
967,2022-06-13 03:09:04,54
968,2022-06-13 03:14:04,55
969,2022-06-13 03:19:04,55
970,2022-06-13 03:24:04,54
971,2022-06-13 03:29:04,54
972,2022-06-13 03:34:05,54
973,2022-06-13 03:39:04,54
974,2022-06-13 03:44:04,54
975,2022-06-13 03:49:04,54
976,2022-06-13 03:54:04,54
977,2022-06-13 03:59:04,54
1033,2022-06-13 04:00:00,54
978,2022-06-13 04:04:04,54
979,2022-06-13 04:09:04,54
980,2022-06-13 04:14:04,54
981,2022-06-13 04:19:04,54
982,2022-06-13 04:24:04,54
983,2022-06-13 04:29:04,54
984,2022-06-13 04:34:04,54
985,2022-06-13 04:39:04,54
986,2022-06-13 04:44:04,54
987,2022-06-13 04:49:04,54
988,2022-06-13 04:54:04,54
989,2022-06-13 04:59:04,54
1034,2022-06-13 05:00:00,54
990,2022-06-13 05:04:04,54
991,2022-06-13 05:09:04,54
992,2022-06-13 05:14:04,54
993,2022-06-13 05:19:04,54
994,2022-06-13 05:24:04,55
995,2022-06-13 05:29:04,55
996,2022-06-13 05:34:04,55
997,2022-06-13 05:39:05,55
998,2022-06-13 05:44:04,55
999,2022-06-13 05:49:04,54
1000,2022-06-13 05:54:04,55
1001,2022-06-13 05:59:04,54
1035,2022-06-13 06:00:00,54
1002,2022-06-13 06:04:04,54
1003,2022-06-13 06:09:04,54
1004,2022-06-13 06:14:04,54
1005,2022-06-13 06:19:04,54
1006,2022-06-13 06:24:04,54
1007,2022-06-13 06:29:04,54
1008,2022-06-13 06:34:04,54
1009,2022-06-13 06:39:04,54
1010,2022-06-13 06:44:04,54
1011,2022-06-13 06:49:04,54
1012,2022-06-13 06:54:04,54
1013,2022-06-13 06:59:04,54
1036,2022-06-13 07:00:00,54
1014,2022-06-13 07:04:04,54
1015,2022-06-13 07:09:04,55
1016,2022-06-13 07:14:04,54
1017,2022-06-13 07:19:04,55
1018,2022-06-13 07:24:04,55
1019,2022-06-13 07:29:04,54
1020,2022-06-13 07:34:04,54
1021,2022-06-13 07:39:04,54
1022,2022-06-13 07:44:04,54
1023,2022-06-13 07:49:04,55
1024,2022-06-13 07:54:04,54
1025,2022-06-13 07:59:04,54
1037,2022-06-13 08:00:00,55
1026,2022-06-13 08:04:04,55
1027,2022-06-13 08:09:04,55
1028,2022-06-13 08:14:04,55
1029,2022-06-13 08:19:04,55
1030,2022-06-13 08:24:04,55
1031,2022-06-13 08:29:04,55
1032,2022-06-13 08:34:04,55
1033,2022-06-13 08:39:04,55
1034,2022-06-13 08:44:04,55
1035,2022-06-13 08:49:04,55
1036,2022-06-13 08:54:04,55
1037,2022-06-13 08:59:04,55
1038,2022-06-13 09:00:00,56
1038,2022-06-13 09:04:04,56
1039,2022-06-13 09:09:04,56
1040,2022-06-13 09:14:04,56
1041,2022-06-13 09:19:04,56
1042,2022-06-13 09:24:04,56
1043,2022-06-13 09:29:04,56
1044,2022-06-13 09:34:05,56
1045,2022-06-13 09:39:04,56
1046,2022-06-13 09:44:04,56
1047,2022-06-13 09:49:04,56
1048,2022-06-13 09:54:04,56
1049,2022-06-13 09:59:04,56
1039,2022-06-13 10:00:00,56
1050,2022-06-13 10:04:04,56
1051,2022-06-13 10:09:04,56
1052,2022-06-13 10:14:04,56
1053,2022-06-13 10:19:04,56
1054,2022-06-13 10:24:04,56
1055,2022-06-13 10:29:04,56
1056,2022-06-13 10:34:04,56
1057,2022-06-13 10:39:04,56
1058,2022-06-13 10:44:04,56
1059,2022-06-13 10:49:04,56
1060,2022-06-13 10:54:04,56
1061,2022-06-13 10:59:04,56
1040,2022-06-13 11:00:00,56
1062,2022-06-13 11:04:04,56
1063,2022-06-13 11:09:04,56
1064,2022-06-13 11:14:04,56
1065,2022-06-13 11:19:04,56
1066,2022-06-13 11:24:04,56
1067,2022-06-13 11:29:04,56
1068,2022-06-13 11:34:04,56
1069,2022-06-13 11:39:04,56
1070,2022-06-13 11:44:04,56
1071,2022-06-13 11:49:04,56
1072,2022-06-13 11:54:04,56
1073,2022-06-13 11:59:04,56
1041,2022-06-13 12:00:00,56
1074,2022-06-13 12:04:04,56
1075,2022-06-13 12:09:04,56
1076,2022-06-13 12:14:04,56
1077,2022-06-13 12:19:04,56
1078,2022-06-13 12:24:04,56
1079,2022-06-13 12:29:04,56
1080,2022-06-13 12:34:04,56
1081,2022-06-13 12:39:04,56
1082,2022-06-13 12:44:04,56
1083,2022-06-13 12:49:04,56
1084,2022-06-13 12:54:04,56
1085,2022-06-13 12:59:04,56
1042,2022-06-13 13:00:00,55
1086,2022-06-13 13:04:04,56
1087,2022-06-13 13:09:04,56
1088,2022-06-13 13:14:04,56
1089,2022-06-13 13:19:04,56
1090,2022-06-13 13:24:04,56
1091,2022-06-13 13:29:04,56
1092,2022-06-13 13:34:04,56
1093,2022-06-13 13:39:04,56
1094,2022-06-13 13:44:04,56
1095,2022-06-13 13:49:04,56
1096,2022-06-13 13:54:04,56
1097,2022-06-13 13:59:04,55
1043,2022-06-13 14:00:00,55
1098,2022-06-13 14:04:04,55
1099,2022-06-13 14:09:04,55
1100,2022-06-13 14:14:04,55
1101,2022-06-13 14:19:04,55
1102,2022-06-13 14:24:04,55
1103,2022-06-13 14:29:04,55
1104,2022-06-13 14:34:04,55
1105,2022-06-13 14:39:04,55
1106,2022-06-13 14:44:04,55
1107,2022-06-13 14:49:04,55
1108,2022-06-13 14:54:04,55
1109,2022-06-13 14:59:04,55
1044,2022-06-13 15:00:00,54
1110,2022-06-13 15:04:04,55
1111,2022-06-13 15:09:04,55
1112,2022-06-13 15:14:04,55
1113,2022-06-13 15:19:04,55
1114,2022-06-13 15:24:04,54
1115,2022-06-13 15:29:04,55
1116,2022-06-13 15:34:04,54
1117,2022-06-13 15:39:04,54
1118,2022-06-13 15:44:04,54
1119,2022-06-13 15:49:04,54
1120,2022-06-13 15:54:04,54
1121,2022-06-13 15:59:04,54
1045,2022-06-13 16:00:00,54
1122,2022-06-13 16:04:04,54
1123,2022-06-13 16:09:04,54
1124,2022-06-13 16:14:04,54
1125,2022-06-13 16:19:04,54
1126,2022-06-13 16:24:04,54
1127,2022-06-13 16:29:04,54
1128,2022-06-13 16:34:04,54
1129,2022-06-13 16:39:04,54
1130,2022-06-13 16:44:04,54
1131,2022-06-13 16:49:04,54
1132,2022-06-13 16:54:04,54
1133,2022-06-13 16:59:04,54
1046,2022-06-13 17:00:00,53
1134,2022-06-13 17:04:04,54
1135,2022-06-13 17:09:05,54
1136,2022-06-13 17:14:04,54
1137,2022-06-13 17:19:04,54
1138,2022-06-13 17:24:04,54
1139,2022-06-13 17:29:04,54
1140,2022-06-13 17:34:04,54
1141,2022-06-13 17:39:04,54
1142,2022-06-13 17:44:04,54
1143,2022-06-13 17:49:04,54
1144,2022-06-13 17:54:04,54
1145,2022-06-13 17:59:04,53
1047,2022-06-13 18:00:00,53
1146,2022-06-13 18:04:04,53
1147,2022-06-13 18:09:04,54
1148,2022-06-13 18:14:04,54
1149,2022-06-13 18:19:04,54
1150,2022-06-13 18:24:04,54
1151,2022-06-13 18:29:04,54
1152,2022-06-13 18:34:05,54
1153,2022-06-13 18:39:04,54
1154,2022-06-13 18:44:04,54
1155,2022-06-13 18:49:04,54
1156,2022-06-13 18:54:04,54
1157,2022-06-13 18:59:04,54
1048,2022-06-13 19:00:00,54
1158,2022-06-13 19:04:05,54
1159,2022-06-13 19:09:04,54
1160,2022-06-13 19:14:04,54
1161,2022-06-13 19:19:04,54
1162,2022-06-13 19:24:04,54
1163,2022-06-13 19:29:04,54
1164,2022-06-13 19:34:04,54
1165,2022-06-13 19:39:04,54
1166,2022-06-13 19:44:04,54
1167,2022-06-13 19:49:04,54
1168,2022-06-13 19:54:04,54
1169,2022-06-13 19:59:04,54
1049,2022-06-13 20:00:00,54
1170,2022-06-13 20:04:04,54
1171,2022-06-13 20:09:04,54
1172,2022-06-13 20:14:04,54
1173,2022-06-13 20:19:04,54
1174,2022-06-13 20:24:04,54
1175,2022-06-13 20:29:04,54
1176,2022-06-13 20:34:04,54
1177,2022-06-13 20:39:04,54
1178,2022-06-13 20:44:04,54
1179,2022-06-13 20:49:04,54
1180,2022-06-13 20:54:04,54
1181,2022-06-13 20:59:04,54
1050,2022-06-13 21:00:00,53
1182,2022-06-13 21:04:04,54
1183,2022-06-13 21:09:04,53
1184,2022-06-13 21:14:04,54
1185,2022-06-13 21:19:04,54
1186,2022-06-13 21:24:04,53
1187,2022-06-13 21:29:04,53
1188,2022-06-13 21:34:04,53
1189,2022-06-13 21:39:04,53
1190,2022-06-13 21:44:04,53
1191,2022-06-13 21:49:04,53
1192,2022-06-13 21:54:04,53
1193,2022-06-13 21:59:04,53
1051,2022-06-13 22:00:00,53
1194,2022-06-13 22:04:04,53
1195,2022-06-13 22:09:04,53
1196,2022-06-13 22:14:04,53
1197,2022-06-13 22:19:04,54
1198,2022-06-13 22:24:04,53
1199,2022-06-13 22:29:04,53
1200,2022-06-13 22:34:04,53
1201,2022-06-13 22:39:04,54
1202,2022-06-13 22:44:04,54
1203,2022-06-13 22:49:04,54
1204,2022-06-13 22:54:04,53
1205,2022-06-13 22:59:04,53
1052,2022-06-13 23:00:00,53
1206,2022-06-13 23:04:04,53
1207,2022-06-13 23:09:04,53
1208,2022-06-13 23:14:04,53
1209,2022-06-13 23:19:04,53
1210,2022-06-13 23:24:04,53
1211,2022-06-13 23:29:04,53
1212,2022-06-13 23:34:04,53
1213,2022-06-13 23:39:04,53
1214,2022-06-13 23:44:04,53
1215,2022-06-13 23:49:04,53
1216,2022-06-13 23:54:04,53
1217,2022-06-13 23:59:04,53
1053,2022-06-14 00:00:00,53
1218,2022-06-14 00:04:04,53
1219,2022-06-14 00:09:04,53
1220,2022-06-14 00:14:04,53
1221,2022-06-14 00:19:04,53
1222,2022-06-14 00:24:04,53
1223,2022-06-14 00:29:04,53
1224,2022-06-14 00:34:04,53
1225,2022-06-14 00:39:04,53
1226,2022-06-14 00:44:04,53
1227,2022-06-14 00:49:04,53
1228,2022-06-14 00:54:04,53
1229,2022-06-14 00:59:04,53
1054,2022-06-14 01:00:00,52
1230,2022-06-14 01:04:04,53
1231,2022-06-14 01:09:04,53
1232,2022-06-14 01:14:04,53
1233,2022-06-14 01:19:04,53
1234,2022-06-14 01:24:04,53
1235,2022-06-14 01:29:04,52
1236,2022-06-14 01:34:04,52
1237,2022-06-14 01:39:04,52
1238,2022-06-14 01:44:04,52
1239,2022-06-14 01:49:05,52
1240,2022-06-14 01:54:04,52
1241,2022-06-14 01:59:04,52
1055,2022-06-14 02:00:00,52
1242,2022-06-14 02:04:04,52
1243,2022-06-14 02:09:04,52
1244,2022-06-14 02:14:04,52
1245,2022-06-14 02:19:04,52
1246,2022-06-14 02:24:04,52
1247,2022-06-14 02:29:04,52
1248,2022-06-14 02:34:04,52
1249,2022-06-14 02:39:04,52
1250,2022-06-14 02:44:04,52
1251,2022-06-14 02:49:04,52
1252,2022-06-14 02:54:04,52
1253,2022-06-14 02:59:04,52
1056,2022-06-14 03:00:00,51
1254,2022-06-14 03:04:04,52
1255,2022-06-14 03:09:04,52
1256,2022-06-14 03:14:04,52
1257,2022-06-14 03:19:04,52
1258,2022-06-14 03:24:04,51
1259,2022-06-14 03:29:04,52
1260,2022-06-14 03:34:04,52
1261,2022-06-14 03:39:04,52
1262,2022-06-14 03:44:04,52
1263,2022-06-14 03:49:04,52
1264,2022-06-14 03:54:04,52
1265,2022-06-14 03:59:04,52
1057,2022-06-14 04:00:00,51
1266,2022-06-14 04:04:04,52
1267,2022-06-14 04:09:04,52
1268,2022-06-14 04:14:04,52
1269,2022-06-14 04:19:04,52
1270,2022-06-14 04:24:04,52
1271,2022-06-14 04:29:04,52
1272,2022-06-14 04:34:04,52
1273,2022-06-14 04:39:04,52
1274,2022-06-14 04:44:04,51
1275,2022-06-14 04:49:04,52
1276,2022-06-14 04:54:04,51
1277,2022-06-14 04:59:04,51
1058,2022-06-14 05:00:00,52
1278,2022-06-14 05:04:04,52
1279,2022-06-14 05:09:04,52
1280,2022-06-14 05:14:04,52
1281,2022-06-14 05:19:04,52
1282,2022-06-14 05:24:04,52
1283,2022-06-14 05:29:04,53
1284,2022-06-14 05:34:04,53
1285,2022-06-14 05:39:05,53
1286,2022-06-14 05:44:04,53
1287,2022-06-14 05:49:04,53
1288,2022-06-14 05:54:04,52
1289,2022-06-14 05:59:04,52
1059,2022-06-14 06:00:00,52
1290,2022-06-14 06:04:04,52
1291,2022-06-14 06:09:04,53
1292,2022-06-14 06:14:04,53
1293,2022-06-14 06:19:04,53
1294,2022-06-14 06:24:04,53
1295,2022-06-14 06:29:04,53
1296,2022-06-14 06:34:04,53
1297,2022-06-14 06:39:04,53
1298,2022-06-14 06:44:04,53
1299,2022-06-14 06:49:04,53
1300,2022-06-14 06:54:04,53
1301,2022-06-14 06:59:04,53
1060,2022-06-14 07:00:00,53
1302,2022-06-14 07:04:04,53
1303,2022-06-14 07:09:04,53
1304,2022-06-14 07:14:04,53
1305,2022-06-14 07:19:04,53
1306,2022-06-14 07:24:04,53
1307,2022-06-14 07:29:04,53
1308,2022-06-14 07:34:04,53
1309,2022-06-14 07:39:04,53
1310,2022-06-14 07:44:04,54
1311,2022-06-14 07:49:04,54
1312,2022-06-14 07:54:04,54
1313,2022-06-14 07:59:04,54
1061,2022-06-14 08:00:00,55
1314,2022-06-14 08:04:04,54
1315,2022-06-14 08:09:04,54
1316,2022-06-14 08:14:04,54
1317,2022-06-14 08:19:04,55
1318,2022-06-14 08:24:04,55
1319,2022-06-14 08:29:04,55
1320,2022-06-14 08:34:04,55
1321,2022-06-14 08:39:04,55
1322,2022-06-14 08:44:04,55
1323,2022-06-14 08:49:04,56
1324,2022-06-14 08:54:04,56
1325,2022-06-14 08:59:04,56
1062,2022-06-14 09:00:00,56
1326,2022-06-14 09:04:04,56
1327,2022-06-14 09:09:04,56
1328,2022-06-14 09:14:04,56
1329,2022-06-14 09:19:04,56
1330,2022-06-14 09:24:04,56
1331,2022-06-14 09:29:05,56
1332,2022-06-14 09:34:04,56
1333,2022-06-14 09:39:04,57
1334,2022-06-14 09:44:04,56
1335,2022-06-14 09:49:04,56
1336,2022-06-14 09:54:04,56
1337,2022-06-14 09:59:04,56
1063,2022-06-14 10:00:00,56
1338,2022-06-14 10:04:04,56
1339,2022-06-14 10:09:04,57
1340,2022-06-14 10:14:04,57
1341,2022-06-14 10:19:04,57
1342,2022-06-14 10:24:04,57
1343,2022-06-14 10:29:04,57
1344,2022-06-14 10:34:04,57
1345,2022-06-14 10:39:04,57
1346,2022-06-14 10:44:04,57
1347,2022-06-14 10:49:04,57
1348,2022-06-14 10:54:04,57
1349,2022-06-14 10:59:04,57
1064,2022-06-14 11:00:00,56
1350,2022-06-14 11:04:04,56
1351,2022-06-14 11:09:04,56
1352,2022-06-14 11:14:04,56
1353,2022-06-14 11:19:04,56
1354,2022-06-14 11:24:04,56
1355,2022-06-14 11:29:04,56
1356,2022-06-14 11:34:04,56
1357,2022-06-14 11:39:04,56
1358,2022-06-14 11:44:04,56
1359,2022-06-14 11:49:04,56
1360,2022-06-14 11:54:04,56
1361,2022-06-14 11:59:04,56
1065,2022-06-14 12:00:00,56
1362,2022-06-14 12:04:04,56
1363,2022-06-14 12:09:04,56
1364,2022-06-14 12:14:04,56
1365,2022-06-14 12:19:04,56
1366,2022-06-14 12:24:04,56
1367,2022-06-14 12:29:04,56
1368,2022-06-14 12:34:04,56
1369,2022-06-14 12:39:04,57
1370,2022-06-14 12:44:05,56
1371,2022-06-14 12:49:04,57
1372,2022-06-14 12:54:04,57
1373,2022-06-14 12:59:04,57
1066,2022-06-14 13:00:00,57
1374,2022-06-14 13:04:04,57
1375,2022-06-14 13:09:04,57
1376,2022-06-14 13:14:04,57
1377,2022-06-14 13:19:04,57
1378,2022-06-14 13:24:04,57
1379,2022-06-14 13:29:04,57
1380,2022-06-14 13:34:04,57
1381,2022-06-14 13:39:04,57
1382,2022-06-14 13:44:04,57
1383,2022-06-14 13:49:04,57
1384,2022-06-14 13:54:04,57
1385,2022-06-14 13:59:04,57
1067,2022-06-14 14:00:00,57
1386,2022-06-14 14:04:04,57
1387,2022-06-14 14:09:05,57
1388,2022-06-14 14:14:04,57
1389,2022-06-14 14:19:04,57
1390,2022-06-14 14:24:04,57
1391,2022-06-14 14:29:04,57
1392,2022-06-14 14:34:04,57
1393,2022-06-14 14:39:04,57
1394,2022-06-14 14:44:04,57
1395,2022-06-14 14:49:04,57
1396,2022-06-14 14:54:04,57
1397,2022-06-14 14:59:04,57
1068,2022-06-14 15:00:00,57
1398,2022-06-14 15:04:04,57
1399,2022-06-14 15:09:04,57
1400,2022-06-14 15:14:04,57
1401,2022-06-14 15:19:04,57
1402,2022-06-14 15:24:04,57
1403,2022-06-14 15:29:04,57
1404,2022-06-14 15:34:04,57
1405,2022-06-14 15:39:04,57
1406,2022-06-14 15:44:04,57
1407,2022-06-14 15:49:04,57
1408,2022-06-14 15:54:04,57
1409,2022-06-14 15:59:04,57
1069,2022-06-14 16:00:00,56
1410,2022-06-14 16:04:04,57
1411,2022-06-14 16:09:04,57
1412,2022-06-14 16:14:04,57
1413,2022-06-14 16:19:04,57
1414,2022-06-14 16:24:04,57
1415,2022-06-14 16:29:04,57
1416,2022-06-14 16:34:04,57
1417,2022-06-14 16:39:04,57
1418,2022-06-14 16:44:04,57
1419,2022-06-14 16:49:04,57
1420,2022-06-14 16:54:04,56
1421,2022-06-14 16:59:04,57
1070,2022-06-14 17:00:00,56
1422,2022-06-14 17:04:04,56
1423,2022-06-14 17:09:04,56
1424,2022-06-14 17:14:04,56
1425,2022-06-14 17:19:04,57
1426,2022-06-14 17:24:04,56
1427,2022-06-14 17:29:04,56
1428,2022-06-14 17:34:04,56
1429,2022-06-14 17:39:04,56
1430,2022-06-14 17:44:04,56
1431,2022-06-14 17:49:04,56
1432,2022-06-14 17:54:04,56
1433,2022-06-14 17:59:04,56
1071,2022-06-14 18:00:00,55
1434,2022-06-14 18:04:04,56
1435,2022-06-14 18:09:04,56
1436,2022-06-14 18:14:04,56
1437,2022-06-14 18:19:04,56
1438,2022-06-14 18:24:04,55
1439,2022-06-14 18:29:04,55
1440,2022-06-14 18:34:04,55
1441,2022-06-14 18:39:04,55
1442,2022-06-14 18:44:04,55
1443,2022-06-14 18:49:04,55
1444,2022-06-14 18:54:04,55
1445,2022-06-14 18:59:04,55
1072,2022-06-14 19:00:00,55
1446,2022-06-14 19:04:04,55
1447,2022-06-14 19:09:04,55
1448,2022-06-14 19:14:04,55
1449,2022-06-14 19:19:05,55
1450,2022-06-14 19:24:04,55
1451,2022-06-14 19:29:04,55
